date,country,state,city,ibgeID,newDeaths,deaths,newCases,totalCases,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases
2020-04-17,Brazil,SP,Lorena/SP,3527207,0,0,0,1,0.00000,1.12732,0.00000
2020-04-17,Brazil,SP,Louveira/SP,3527306,0,0,0,1,0.00000,2.04562,0.00000
2020-04-17,Brazil,MT,Lucas do Rio Verde/MT,5105259,0,1,0,1,1.52593,1.52593,1.00000
2020-04-17,Brazil,GO,Luziânia/GO,5212501,0,2,0,8,0.96016,3.84063,0.25000
2020-04-17,Brazil,PI,Luís Correia/PI,2205706,0,0,2,2,0.00000,6.59826,0.00000
2020-04-17,Brazil,BA,Luís Eduardo Magalhães/BA,2919553,0,0,0,2,0.00000,2.28522,0.00000
2020-04-17,Brazil,RN,Luís Gomes/RN,2407005,0,0,0,1,0.00000,9.88533,0.00000
2020-04-17,Brazil,AM,Lábrea/AM,1302405,0,0,0,2,0.00000,4.34131,0.00000
2020-04-17,Brazil,PE,Macaparana/PE,2609006,0,1,0,1,3.94073,3.94073,1.00000
2020-04-17,Brazil,AP,Macapá/AP,1600303,0,8,9,312,1.58942,61.98753,0.02564
2020-04-17,Brazil,SP,Macatuba/SP,3528007,0,0,0,1,0.00000,5.82649,0.00000
2020-04-17,Brazil,RJ,Macaé/RJ,3302403,2,4,1,21,1.55841,8.18165,0.19048
2020-04-17,Brazil,RN,Macaíba/RN,2407104,0,0,2,8,0.00000,9.90197,0.00000
2020-04-17,Brazil,SP,Macedônia/SP,3528205,0,0,0,0,0.00000,0.00000,0.00000
2020-04-17,Brazil,AL,Maceió/AL,2704302,2,5,20,90,0.49070,8.83264,0.05556
2020-04-17,Brazil,MG,Machado/MG,3139003,0,0,0,2,0.00000,4.74687,0.00000
2020-04-17,Brazil,PE,Machados/PE,2609105,0,0,0,2,0.00000,12.43163,0.00000
2020-04-17,Brazil,SC,Mafra/SC,4210100,0,0,1,2,0.00000,3.55290,0.00000
2020-04-17,Brazil,RJ,Magé/RJ,3302502,0,3,5,33,1.22414,13.46549,0.09091
2020-04-17,Brazil,SP,Mairinque/SP,3528403,0,0,0,1,0.00000,2.12089,0.00000
2020-04-17,Brazil,SP,Mairiporã/SP,3528502,0,2,1,10,1.99643,9.98213,0.20000
2020-04-17,Brazil,AM,Manacapuru/AM,1302504,0,6,10,159,6.16162,163.28291,0.03774
2020-04-17,Brazil,AM,Manaus/AM,1302603,20,127,72,1531,5.81831,70.14046,0.08295
2020-04-17,Brazil,PR,Mandirituba/PR,4114302,0,0,0,2,0.00000,7.44352,0.00000
2020-04-17,Brazil,RJ,Mangaratiba/RJ,3302601,0,2,0,5,4.49762,11.24404,0.40000
2020-04-17,Brazil,MG,Manhuaçu/MG,3139409,0,0,0,2,0.00000,2.21658,0.00000
2020-04-17,Brazil,AM,Manicoré/AM,1302702,0,1,0,1,1.79369,1.79369,1.00000
2020-04-17,Brazil,PR,Manoel Ribas/PR,4114500,0,1,0,1,7.40631,7.40631,1.00000
2020-04-17,Brazil,PA,Marabá/PA,1504208,0,0,0,5,0.00000,1.78988,0.00000
2020-04-17,Brazil,CE,Maracanaú/CE,2307650,0,4,7,58,1.75526,25.45132,0.06897
2020-04-17,Brazil,CE,Maranguape/CE,2307700,0,2,1,11,1.55065,8.52859,0.18182
2020-04-17,Brazil,PA,Marapanim/PA,1504406,0,0,0,1,0.00000,3.52908,0.00000
2020-04-17,Brazil,RS,Marau/RS,4311809,0,1,5,17,2.26444,38.49551,0.05882
2020-04-17,Brazil,PR,Marechal Cândido Rondon/PR,4114609,0,0,0,2,0.00000,3.77758,0.00000
2020-04-17,Brazil,AL,Marechal Deodoro/AL,2704708,0,1,0,4,1.92675,7.70698,0.25000
2020-04-17,Brazil,MG,Mariana/MG,3140001,0,1,0,6,1.64680,9.88077,0.16667
2020-04-17,Brazil,RJ,Maricá/RJ,3302700,0,4,0,35,2.48128,21.71122,0.11429
2020-04-17,Brazil,PR,Maringá/PR,4115200,0,5,8,40,1.18017,9.44140,0.12500
2020-04-17,Brazil,PA,Marituba/PA,1504422,0,1,1,11,0.76033,8.36368,0.09091
2020-04-17,Brazil,PR,Mariópolis/PR,4115309,0,0,0,2,0.00000,30.25719,0.00000
2020-04-17,Brazil,MG,Marliéria/MG,3140308,0,0,0,1,0.00000,24.75860,0.00000
2020-04-17,Brazil,PR,Marumbi/PR,4115507,0,0,0,2,0.00000,42.74418,0.00000
2020-04-17,Brazil,SP,Marília/SP,3529005,0,1,0,8,0.41862,3.34893,0.12500
2020-04-17,Brazil,CE,Massapê/CE,2308005,0,0,-1,0,0.00000,0.00000,0.00000
2020-04-17,Brazil,SC,Massaranduba/SC,4210605,0,1,0,1,5.91156,5.91156,1.00000
2020-04-17,Brazil,MG,Matias Barbosa/MG,3140803,0,0,0,0,0.00000,0.00000,0.00000
2020-04-17,Brazil,PR,Matinhos/PR,4115705,0,0,0,2,0.00000,5.76037,0.00000
2020-04-17,Brazil,MG,Matozinhos/MG,3141108,0,0,0,1,0.00000,2.64410,0.00000
2020-04-17,Brazil,SP,Matão/SP,3529302,0,0,0,3,0.00000,3.60707,0.00000
2020-04-17,Brazil,CE,Mauriti/CE,2308104,0,0,0,1,0.00000,2.08498,0.00000
2020-04-17,Brazil,SP,Mauá/SP,3529401,2,4,6,77,0.84582,16.28210,0.05195
2020-04-17,Brazil,AM,Maués/AM,1302900,0,0,1,3,0.00000,4.69447,0.00000
2020-04-17,Brazil,AP,Mazagão/AP,1600402,0,0,0,2,0.00000,9.24556,0.00000
2020-04-17,Brazil,BA,Medeiros Neto/BA,2921104,0,0,0,1,0.00000,4.40762,0.00000
2020-04-17,Brazil,PR,Medianeira/PR,4115804,0,0,0,4,0.00000,8.65838,0.00000
2020-04-17,Brazil,SC,Meleiro/SC,4210803,0,0,1,1,0.00000,14.25517,0.00000
2020-04-17,Brazil,RJ,Mendes/RJ,3302809,0,0,0,1,0.00000,5.37230,0.00000
2020-04-17,Brazil,RJ,Mesquita/RJ,3302858,0,1,2,53,0.56785,30.09602,0.01887
2020-04-17,Brazil,RJ,Miguel Pereira/RJ,3302908,0,1,2,5,3.91573,19.57867,0.20000
2020-04-17,Brazil,RS,Minas do Leão/RS,4312252,0,0,0,2,0.00000,24.76780,0.00000
2020-04-17,Brazil,SP,Mineiros do Tietê/SP,3529807,1,1,2,2,7.74713,15.49427,0.50000
2020-04-17,Brazil,MA,Miranda do Norte/MA,2106755,0,0,2,2,0.00000,7.04697,0.00000
2020-04-17,Brazil,MS,Miranda/MS,5005608,0,0,0,1,0.00000,3.56977,0.00000
2020-04-17,Brazil,SP,Mirassol/SP,3530300,0,0,0,5,0.00000,8.35785,0.00000
2020-04-17,Brazil,MA,Mirinzal/MA,2106805,0,0,0,1,0.00000,6.68360,0.00000
2020-04-17,Brazil,SP,Mococa/SP,3530508,0,1,0,2,1.45169,2.90339,0.50000
2020-04-17,Brazil,SP,Mogi Guaçu/SP,3530706,0,1,1,8,0.65838,5.26704,0.12500
2020-04-17,Brazil,SP,Mogi Mirim/SP,3530805,0,0,0,1,0.00000,1.07309,0.00000
2020-04-17,Brazil,SP,Mogi das Cruzes/SP,3530607,1,7,21,107,1.57006,23.99953,0.06542
2020-04-17,Brazil,CE,Mombaça/CE,2308500,0,0,1,6,0.00000,13.69957,0.00000
2020-04-17,Brazil,SP,Mongaguá/SP,3531100,0,1,0,2,1.76361,3.52721,0.50000
2020-04-17,Brazil,PA,Monte Alegre/PA,1504802,0,0,0,1,0.00000,1.72319,0.00000
2020-04-17,Brazil,RN,Monte Alegre/RN,2407807,0,0,0,2,0.00000,8.90829,0.00000
2020-04-17,Brazil,SP,Monte Alto/SP,3531308,0,1,0,6,1.98028,11.88166,0.16667
2020-04-17,Brazil,MG,Monte Azul/MG,3142908,0,0,1,1,0.00000,4.79524,0.00000
2020-04-17,Brazil,MG,Monte Carmelo/MG,3143104,0,0,1,5,0.00000,10.45828,0.00000
2020-04-17,Brazil,SP,Monte Mor/SP,3531803,0,0,0,1,0.00000,1.67302,0.00000
2020-04-17,Brazil,RS,Montenegro/RS,4312401,0,0,2,3,0.00000,4.59671,0.00000
2020-04-17,Brazil,MG,Montes Claros/MG,3143302,0,1,1,4,0.24430,0.97718,0.25000
2020-04-17,Brazil,GO,Montividiu/GO,5213756,0,0,0,1,0.00000,7.46491,0.00000
2020-04-17,Brazil,PE,Moreno/PE,2609402,0,2,0,6,3.18552,9.55657,0.33333
2020-04-17,Brazil,GO,Morrinhos/GO,5213806,0,0,0,0,0.00000,0.00000,0.00000
2020-04-17,Brazil,SP,Morro Agudo/SP,3531902,0,0,0,2,0.00000,6.06649,0.00000
2020-04-17,Brazil,SC,Morro da Fumaça/SC,4211207,0,0,0,2,0.00000,11.23848,0.00000
2020-04-17,Brazil,MA,Morros/MA,2107100,0,0,1,1,0.00000,5.14589,0.00000
2020-04-17,Brazil,SP,Morungaba/SP,3532009,0,0,0,4,0.00000,29.36426,0.00000
2020-04-17,Brazil,RN,Mossoró/RN,2408003,0,8,3,92,2.69018,30.93706,0.08696
2020-04-17,Brazil,PA,Muaná/PA,1504901,0,0,1,2,0.00000,4.95675,0.00000
2020-04-17,Brazil,RR,Mucajaí/RR,1400308,0,0,0,1,0.00000,5.60130,0.00000
2020-04-17,Brazil,CE,Mulungu/CE,2309102,0,0,0,1,0.00000,9.23958,0.00000
2020-04-17,Brazil,MS,Mundo Novo/MS,5005681,0,0,2,2,0.00000,10.88969,0.00000
2020-04-17,Brazil,MG,Munhoz/MG,3143807,0,0,3,3,0.00000,49.75950,0.00000
2020-04-17,Brazil,MG,Muriaé/MG,3143906,0,0,0,4,0.00000,3.67772,0.00000
2020-04-17,Brazil,RS,Muçum/RS,4312609,0,0,1,1,0.00000,20.18571,0.00000
2020-04-17,Brazil,MG,Mário Campos/MG,3140159,0,0,0,1,0.00000,6.48677,0.00000
2020-04-17,Brazil,MG,Nanuque/MG,3144300,1,1,0,2,2.45399,4.90798,0.50000
2020-04-17,Brazil,RN,Natal/RN,2408102,0,5,32,236,0.56553,26.69315,0.02119
2020-04-17,Brazil,SC,Navegantes/SC,4211306,0,0,-1,9,0.00000,11.04633,0.00000
2020-04-17,Brazil,MS,Naviraí/MS,5005707,0,0,0,1,0.00000,1.82222,0.00000
2020-04-17,Brazil,GO,Nerópolis/GO,5214507,0,0,0,1,0.00000,3.35008,0.00000
2020-04-17,Brazil,SP,Nhandeara/SP,3532603,1,1,0,1,8.71232,8.71232,1.00000
2020-04-17,Brazil,RS,Nicolau Vergueiro/RS,4312674,0,0,0,1,0.00000,59.45303,0.00000
2020-04-17,Brazil,RJ,Nilópolis/RJ,3303203,0,0,1,25,0.00000,15.38604,0.00000
2020-04-17,Brazil,RJ,Niterói/RJ,3303302,3,14,18,185,2.72594,36.02137,0.07568
2020-04-17,Brazil,SE,Nossa Senhora da Glória/SE,2804508,0,0,0,2,0.00000,5.41653,0.00000
2020-04-17,Brazil,SE,Nossa Senhora do Socorro/SE,2804805,0,0,0,1,0.00000,0.54458,0.00000
2020-04-17,Brazil,MS,Nova Andradina/MS,5006200,0,0,1,11,0.00000,20.23026,0.00000
2020-04-17,Brazil,RJ,Nova Friburgo/RJ,3303401,0,1,3,26,0.52457,13.63891,0.03846
2020-04-17,Brazil,GO,Nova Glória/GO,5214861,0,0,0,1,0.00000,12.24890,0.00000
2020-04-17,Brazil,RJ,Nova Iguaçu/RJ,3303500,0,12,9,159,1.46140,19.36361,0.07547
2020-04-17,Brazil,PA,Nova Ipixuna/PA,1504976,0,0,0,1,0.00000,5.99592,0.00000
2020-04-17,Brazil,MG,Nova Lima/MG,3144805,0,0,-1,45,0.00000,47.42383,0.00000
2020-04-17,Brazil,MT,Nova Monte Verde/MT,5108956,0,0,0,1,0.00000,10.89562,0.00000
2020-04-17,Brazil,MT,Nova Mutum/MT,5106224,0,0,0,1,0.00000,2.20371,0.00000
2020-04-17,Brazil,SP,Nova Odessa/SP,3533403,-1,0,0,1,0.00000,1.66185,0.00000
2020-04-17,Brazil,RS,Nova Palma/RS,4313102,0,0,0,1,0.00000,15.35627,0.00000
2020-04-17,Brazil,MG,Nova Serrana/MG,3145208,0,0,0,1,0.00000,0.97378,0.00000
2020-04-17,Brazil,BA,Nova Soure/BA,2922904,0,0,0,1,0.00000,3.71099,0.00000
2020-04-17,Brazil,SC,Nova Trento/SC,4211504,0,0,0,1,0.00000,6.87332,0.00000
2020-04-17,Brazil,GO,Nova Veneza/GO,5215009,0,0,0,1,0.00000,10.14919,0.00000
2020-04-17,Brazil,SC,Nova Veneza/SC,4211603,0,0,0,2,0.00000,13.18739,0.00000
2020-04-17,Brazil,ES,Nova Venécia/ES,3203908,0,0,0,3,0.00000,5.98683,0.00000
2020-04-17,Brazil,AM,Novo Airão/AM,1303205,0,1,0,2,5.14033,10.28066,0.50000
2020-04-17,Brazil,MG,Novo Cruzeiro/MG,3145307,0,0,0,1,0.00000,3.19173,0.00000
2020-04-17,Brazil,RS,Novo Hamburgo/RS,4313409,0,2,0,26,0.81054,10.53707,0.07692
2020-04-17,Brazil,CE,Novo Oriente/CE,2309409,0,0,0,2,0.00000,6.99130,0.00000
2020-04-17,Brazil,PA,Novo Progresso/PA,1505031,0,0,0,2,0.00000,7.76337,0.00000
2020-04-17,Brazil,RN,Nísia Floresta/RN,2408201,0,0,0,1,0.00000,3.62293,0.00000
2020-04-17,Brazil,PA,Oeiras do Pará/PA,1505205,0,0,0,1,0.00000,3.07579,0.00000
2020-04-17,Brazil,AP,Oiapoque/AP,1600501,0,0,1,5,0.00000,18.33517,0.00000
2020-04-17,Brazil,PE,Olinda/PE,2609600,1,13,38,185,3.31225,47.13592,0.07027
2020-04-17,Brazil,SP,Olímpia/SP,3533908,0,0,0,4,0.00000,7.30300,0.00000
2020-04-17,Brazil,SC,Orleans/SC,4211702,0,0,0,3,0.00000,13.09358,0.00000
2020-04-17,Brazil,SP,Orlândia/SP,3534302,0,0,0,4,0.00000,9.08513,0.00000
2020-04-17,Brazil,CE,Orós/CE,2309508,0,0,1,1,0.00000,4.66701,0.00000
2020-04-17,Brazil,SP,Osasco/SP,3534401,2,20,21,224,2.86361,32.07248,0.08929
2020-04-17,Brazil,RS,Osório/RS,4313508,0,0,0,2,0.00000,4.34839,0.00000
2020-04-17,Brazil,SP,Ourinhos/SP,3534708,0,0,0,7,0.00000,6.16512,0.00000
2020-04-17,Brazil,BA,Ouriçangas/BA,2923308,0,0,0,0,0.00000,0.00000,0.00000
2020-04-17,Brazil,MG,Ouro Fino/MG,3146008,0,1,0,1,2.97274,2.97274,1.00000
2020-04-17,Brazil,RO,Ouro Preto do Oeste/RO,1100155,0,0,0,6,0.00000,16.65048,0.00000
2020-04-17,Brazil,CE,Pacajus/CE,2309607,0,0,2,4,0.00000,5.53994,0.00000
2020-04-17,Brazil,RR,Pacaraima/RR,1400456,0,0,0,7,0.00000,40.22757,0.00000
2020-04-17,Brazil,CE,Pacatuba/CE,2309706,0,0,2,9,0.00000,10.78723,0.00000
2020-04-17,Brazil,SE,Pacatuba/SE,2804904,0,0,0,2,0.00000,13.86194,0.00000
2020-04-17,Brazil,PR,Paiçandu/PR,4117503,0,0,0,0,0.00000,0.00000,0.00000
2020-04-17,Brazil,SC,Palhoça/SC,4211900,0,1,1,14,0.58208,8.14915,0.07143
2020-04-17,Brazil,PE,Palmares/PE,2610004,0,2,0,4,3.16206,6.32411,0.50000
2020-04-17,Brazil,PR,Palmas/PR,4117602,0,0,0,1,0.00000,1.96132,0.00000
2020-04-17,Brazil,TO,Palmas/TO,1721000,0,1,1,22,0.33431,7.35474,0.04545
2020-04-17,Brazil,AL,Palmeira dos Índios/AL,2706307,0,0,0,1,0.00000,1.36578,0.00000
2020-04-17,Brazil,PR,Palmeira/PR,4117701,0,0,0,2,0.00000,5.90371,0.00000
2020-04-17,Brazil,BA,Palmeiras/BA,2923506,0,0,0,1,0.00000,11.08770,0.00000
2020-04-17,Brazil,SC,Papanduva/SC,4212205,0,0,0,2,0.00000,10.35197,0.00000
2020-04-17,Brazil,RJ,Paracambi/RJ,3303609,0,0,0,8,0.00000,15.30895,0.00000
2020-04-17,Brazil,MG,Paracatu/MG,3147006,0,0,3,4,0.00000,4.29378,0.00000
2020-04-17,Brazil,CE,Paracuru/CE,2310209,0,0,0,1,0.00000,2.85095,0.00000
2020-04-17,Brazil,MG,Paraisópolis/MG,3147303,0,2,0,4,9.48632,18.97263,0.50000
2020-04-17,Brazil,BA,Paramirim/BA,2923605,0,0,0,1,0.00000,4.62813,0.00000
2020-04-17,Brazil,PR,Paranaguá/PR,4118204,0,2,0,10,1.29086,6.45428,0.20000
2020-04-17,Brazil,GO,Paranaiguara/GO,5216304,0,0,0,1,0.00000,9.94332,0.00000
2020-04-17,Brazil,PR,Paranavaí/PR,4118402,0,1,0,10,1.13155,11.31555,0.10000
2020-04-17,Brazil,MS,Paranaíba/MS,5006309,0,0,0,2,0.00000,4.74518,0.00000
2020-04-17,Brazil,RJ,Paraty/RJ,3303807,0,0,1,4,0.00000,9.26677,0.00000
2020-04-17,Brazil,PA,Parauapebas/PA,1505536,2,2,0,15,0.96028,7.20209,0.13333
2020-04-17,Brazil,RS,Paraí/RS,4314001,0,0,0,2,0.00000,26.11989,0.00000
2020-04-17,Brazil,RJ,Paraíba do Sul/RJ,3303708,0,0,0,3,0.00000,6.77430,0.00000
2020-04-17,Brazil,TO,Paraíso do Tocantins/TO,1716109,0,0,0,1,0.00000,1.95114,0.00000
2020-04-17,Brazil,GO,Paraúna/GO,5216403,0,1,0,1,9.10084,9.10084,1.00000
2020-04-17,Brazil,RS,Pareci Novo/RS,4314035,0,0,0,1,0.00000,26.06203,0.00000
2020-04-17,Brazil,AM,Parintins/AM,1303403,0,3,0,11,2.62529,9.62607,0.27273
2020-04-17,Brazil,SP,Pariquera-Açu/SP,3536208,0,0,0,3,0.00000,15.26873,0.00000
2020-04-17,Brazil,RN,Parnamirim/RN,2403251,0,0,4,61,0.00000,23.32973,0.00000
2020-04-17,Brazil,PI,Parnaíba/PI,2207702,0,1,5,6,0.65326,3.91957,0.16667
2020-04-17,Brazil,MG,Pará de Minas/MG,3147105,0,0,0,4,0.00000,4.25672,0.00000
2020-04-17,Brazil,RN,Passa e Fica/RN,2409100,0,0,0,1,0.00000,7.53182,0.00000
2020-04-17,Brazil,PE,Passira/PE,2610509,0,0,0,1,0.00000,3.45626,0.00000
2020-04-17,Brazil,RS,Passo Fundo/RS,4314100,1,3,7,36,1.47583,17.71000,0.08333
2020-04-17,Brazil,MG,Passos/MG,3147907,0,0,0,1,0.00000,0.87200,0.00000
2020-04-17,Brazil,PR,Pato Branco/PR,4118501,0,1,0,7,1.20655,8.44584,0.14286
2020-04-17,Brazil,MG,Patos de Minas/MG,3148004,0,1,2,8,0.65579,5.24631,0.12500
2020-04-17,Brazil,PB,Patos/PB,2510808,0,2,0,5,1.85865,4.64662,0.40000
2020-04-17,Brazil,MG,Patrocínio/MG,3148103,0,1,1,9,1.10184,9.91659,0.11111
2020-04-17,Brazil,RJ,Paty do Alferes/RJ,3303856,0,0,0,2,0.00000,7.20228,0.00000
2020-04-17,Brazil,RN,Pau dos Ferros/RN,2409407,0,0,0,1,0.00000,3.29012,0.00000
2020-04-17,Brazil,PE,Paudalho/PE,2610608,1,3,3,10,5.30917,17.69724,0.30000
2020-04-17,Brazil,PE,Paulista/PE,2610707,0,4,24,122,1.20564,36.77202,0.03279
2020-04-17,Brazil,SP,Paulistânia/SP,3536570,0,0,1,1,0.00000,54.55537,0.00000
2020-04-17,Brazil,SC,Paulo Lopes/SC,4212304,0,0,0,1,0.00000,13.34401,0.00000
2020-04-17,Brazil,SP,Paulínia/SP,3536505,0,0,2,8,0.00000,7.31101,0.00000
2020-04-17,Brazil,MA,Paço do Lumiar/MA,2107506,0,2,6,32,1.63670,26.18722,0.06250
2020-04-17,Brazil,PR,Peabiru/PR,4118808,0,0,0,2,0.00000,14.28980,0.00000
2020-04-17,Brazil,SP,Pederneiras/SP,3536703,0,0,0,1,0.00000,2.14192,0.00000
2020-04-17,Brazil,SP,Pedra Bela/SP,3536802,0,0,0,1,0.00000,16.41228,0.00000
2020-04-17,Brazil,CE,Pedra Branca/CE,2310506,1,1,1,2,2.31171,4.62342,0.50000
2020-04-17,Brazil,SC,Pedras Grandes/SC,4212403,0,1,0,2,25.15091,50.30181,0.50000
2020-04-17,Brazil,ES,Pedro Canário/ES,3204054,0,0,0,1,0.00000,3.81913,0.00000
2020-04-17,Brazil,RS,Pelotas/RS,4314407,0,0,0,12,0.00000,3.50462,0.00000
2020-04-17,Brazil,SC,Penha/SC,4212502,1,1,1,1,3.07399,3.07399,1.00000
2020-04-17,Brazil,SP,Penápolis/SP,3537305,0,1,0,1,1.57711,1.57711,1.00000
2020-04-17,Brazil,MG,Perdões/MG,3149903,0,0,0,1,0.00000,4.67508,0.00000
2020-04-17,Brazil,SP,Peruíbe/SP,3537602,0,0,0,4,0.00000,5.85789,0.00000
2020-04-17,Brazil,SC,Pescaria Brava/SC,4212650,0,0,0,1,0.00000,9.90982,0.00000
2020-04-17,Brazil,PE,Pesqueira/PE,2610905,0,0,1,1,0.00000,1.48379,0.00000
2020-04-17,Brazil,PE,Petrolina/PE,2611101,0,0,0,6,0.00000,1.71848,0.00000
2020-04-17,Brazil,RJ,Petrópolis/RJ,3303906,5,6,1,67,1.95956,21.88177,0.08955
2020-04-17,Brazil,PI,Picos/PI,2208007,0,0,0,1,0.00000,1.27841,0.00000
2020-04-17,Brazil,SP,Pilar do Sul/SP,3537909,0,0,0,3,0.00000,10.27925,0.00000
2020-04-17,Brazil,PI,Pimenteiras/PI,2208106,0,0,0,1,0.00000,8.24606,0.00000
2020-04-17,Brazil,SP,Pindamonhangaba/SP,3538006,0,1,0,2,0.59408,1.18816,0.50000
2020-04-17,Brazil,SP,Pindorama/SP,3538105,0,0,0,2,0.00000,11.73089,0.00000
2020-04-17,Brazil,CE,Pindoretama/CE,2310852,0,0,0,2,0.00000,9.72432,0.00000
2020-04-17,Brazil,PR,Pinhais/PR,4119152,0,1,3,16,0.75668,12.10681,0.06250
2020-04-17,Brazil,PR,Pinhão/PR,4119301,0,0,0,1,0.00000,3.08728,0.00000
2020-04-17,Brazil,SP,Piracaia/SP,3538600,0,0,0,1,0.00000,3.66260,0.00000
2020-04-17,Brazil,SP,Piracicaba/SP,3538709,1,2,1,19,0.49488,4.70132,0.10526
2020-04-17,Brazil,PI,Piracuruca/PI,2208304,0,1,0,4,3.47331,13.89323,0.25000
2020-04-17,Brazil,SP,Pirajuí/SP,3538907,0,0,0,1,0.00000,3.92280,0.00000
2020-04-17,Brazil,MG,Pirapetinga/MG,3151107,0,0,0,1,0.00000,9.30060,0.00000
2020-04-17,Brazil,MG,Pirapora/MG,3151206,0,0,0,2,0.00000,3.54434,0.00000
2020-04-17,Brazil,PR,Piraquara/PR,4119509,0,0,0,3,0.00000,2.65402,0.00000
2020-04-17,Brazil,RS,Piratini/RS,4314605,0,0,0,1,0.00000,4.83957,0.00000
2020-04-17,Brazil,SP,Piratininga/SP,3539400,0,0,1,3,0.00000,22.00059,0.00000
2020-04-17,Brazil,RJ,Piraí/RJ,3304003,0,0,0,2,0.00000,6.83130,0.00000
2020-04-17,Brazil,GO,Pirenópolis/GO,5217302,0,0,0,0,0.00000,0.00000,0.00000
2020-04-17,Brazil,GO,Pires do Rio/GO,5217401,0,1,0,3,3.17884,9.53652,0.33333
2020-04-17,Brazil,BA,Piripá/BA,2924702,0,0,0,1,0.00000,9.33968,0.00000
2020-04-17,Brazil,MG,Piumhi/MG,3151503,0,1,0,2,2.88259,5.76518,0.50000
2020-04-17,Brazil,AC,Plácido de Castro/AC,1200385,0,1,1,14,5.06047,70.84662,0.07143
2020-04-17,Brazil,BA,Pojuca/BA,2925204,0,0,0,1,0.00000,2.53043,0.00000
2020-04-17,Brazil,PB,Pombal/PB,2512101,0,0,1,2,0.00000,6.09738,0.00000
2020-04-17,Brazil,PE,Pombos/PE,2611309,0,1,2,4,3.69126,14.76505,0.25000
2020-04-17,Brazil,SC,Pomerode/SC,4213203,0,0,0,1,0.00000,2.98980,0.00000
2020-04-17,Brazil,PR,Ponta Grossa/PR,4119905,0,0,0,6,0.00000,1.70582,0.00000
2020-04-17,Brazil,MS,Ponta Porã/MS,5006606,0,0,0,1,0.00000,1.08078,0.00000
2020-04-17,Brazil,SP,Pontal/SP,3540200,0,0,0,4,0.00000,8.00624,0.00000
2020-04-17,Brazil,MT,Pontes e Lacerda/MT,5106752,0,0,0,1,0.00000,2.20090,0.00000
2020-04-17,Brazil,RJ,Porciúncula/RJ,3304102,0,0,0,1,0.00000,5.30588,0.00000
2020-04-17,Brazil,CE,Porteiras/CE,2311108,0,0,0,1,0.00000,6.66844,0.00000
2020-04-17,Brazil,AC,Porto Acre/AC,1200807,0,0,0,1,0.00000,5.40424,0.00000
2020-04-17,Brazil,RS,Porto Alegre/RS,4314902,1,9,8,369,0.60656,24.86907,0.02439
2020-04-17,Brazil,SC,Porto Belo/SC,4213500,0,1,0,5,4.67552,23.37759,0.20000
2020-04-17,Brazil,SP,Porto Feliz/SP,3540606,0,0,0,1,0.00000,1.88331,0.00000
2020-04-17,Brazil,SP,Porto Ferreira/SP,3540705,0,1,0,2,1.78094,3.56189,0.50000
2020-04-17,Brazil,AP,Porto Grande/AP,1600535,0,0,0,1,0.00000,4.55145,0.00000
2020-04-17,Brazil,AL,Porto Real do Colégio/AL,2707503,0,0,0,1,0.00000,4.98355,0.00000
2020-04-17,Brazil,RJ,Porto Real/RJ,3304110,0,0,0,2,0.00000,10.16105,0.00000
2020-04-17,Brazil,BA,Porto Seguro/BA,2925303,0,0,1,13,0.00000,8.74326,0.00000
2020-04-17,Brazil,RO,Porto Velho/RO,1100205,0,2,13,71,0.37768,13.40776,0.02817
2020-04-17,Brazil,MG,Pouso Alegre/MG,3152501,0,2,0,17,1.32681,11.27792,0.11765
2020-04-17,Brazil,SC,Pouso Redondo/SC,4213708,0,0,0,1,0.00000,5.72967,0.00000
2020-04-17,Brazil,SP,Poá/SP,3539806,1,3,7,22,2.55423,18.73106,0.13636
2020-04-17,Brazil,RN,Poço Branco/RN,2410108,0,0,1,1,0.00000,6.48803,0.00000
2020-04-17,Brazil,MG,Poços de Caldas/MG,3151800,0,0,0,4,0.00000,2.38953,0.00000
2020-04-17,Brazil,BA,Prado/BA,2925501,0,0,0,4,0.00000,14.19749,0.00000
2020-04-17,Brazil,SP,Praia Grande/SP,3541000,1,7,13,46,2.15336,14.15067,0.15217
2020-04-17,Brazil,SP,Pratânia/SP,3541059,0,0,0,2,0.00000,38.01559,0.00000
2020-04-17,Brazil,AM,Presidente Figueiredo/AM,1303536,0,0,0,6,0.00000,16.53849,0.00000
2020-04-17,Brazil,ES,Presidente Kennedy/ES,3204302,0,0,0,1,0.00000,8.64006,0.00000
2020-04-17,Brazil,SP,Presidente Prudente/SP,3541406,0,2,2,6,0.87434,2.62303,0.33333
2020-04-17,Brazil,SP,Presidente Venceslau/SP,3541505,0,3,0,8,7.59186,20.24496,0.37500
2020-04-17,Brazil,MT,Primavera do Leste/MT,5107040,0,0,0,4,0.00000,6.44964,0.00000
2020-04-17,Brazil,PA,Primavera/PA,1506104,0,0,0,1,0.00000,9.23788,0.00000
2020-04-17,Brazil,PR,Primeiro de Maio/PR,4120507,0,1,0,2,8.99038,17.98076,0.50000
2020-04-17,Brazil,GO,Professor Jamil/GO,5218391,0,0,0,4,0.00000,124.10797,0.00000
2020-04-17,Brazil,SP,Promissão/SP,3541604,0,0,0,2,0.00000,4.94658,0.00000
